x,y
48.807685754444265,1.9297137717594004
50.38356215010712,3.263810558302039
47.32584823787761,0.3061469630613739
44.60996577439627,-2.083467050254695
50.73048750859749,3.647711011307883
48.06519669567062,1.2209823147256849
44.35428448793294,-2.7781322173431904
47.233725133771905,0.5064386045497513
46.798343388401754,-0.07319202463154664
45.016710076293165,-1.56166407068313
48.850720120691676,2.445974484276362
42.45424112842416,-4.719716298301735
39.67707124545597,-6.951221665099402
40.841727293796374,-6.383787873307397
44.50765435327289,-2.300057707036791
42.897083846169885,-4.310923527452386
43.190713546661286,-4.116070939116087
41.99499709899746,-4.722275272723621
38.13016579775784,-8.432632252222241
39.17835440016939,-7.966423711251135
41.546348463633464,-5.31360628605973
39.39309309606484,-6.986137543746228
44.83824561243719,-1.713563608219888
35.764962397666544,-10.672720508032318
36.78524978269077,-10.577483069686783
39.184097905417374,-7.938936549577727
34.24731776821039,-12.73486270161007
32.15319292315871,-13.152667359970938
34.354151842569955,-12.924008576828975
37.30086869077867,-9.646425653179795
26.95171366037617,-20.302798852540597
35.63787837313916,-11.493013430393649
27.334475295768165,-19.603482969244396
29.981351275062043,-17.3420551497952
27.508542755556455,-18.770804115999056
28.09775978569628,-18.69601465470756
27.753677304490953,-19.63032479682951
32.07744697047112,-14.822725671214272
24.917320634772942,-21.93442310764306
31.435071654629972,-15.797578720910478
26.851814187375602,-20.106608921225
29.8231300944374,-17.59070942272201
27.517422972826473,-19.86672285592149
24.448034955136226,-22.635001616650122
24.854073961049036,-22.313818563962666
27.527951240193577,-19.949140227870163
29.821377729347194,-17.33884005687272
27.17391206438976,-20.121901559380582
26.299054213237387,-20.76028394029637
23.280256488760923,-23.826315505601617
26.83556575398817,-20.175349785022934
30.629632391174002,-16.529961270205938
24.616217644741802,-22.406594127626374
28.63725511517285,-18.576750535722915
43.72977307841021,-35.51529779533143
48.106771695644134,-32.751980581093456
51.124057014149464,-26.83218072329271
47.448477601354845,-32.74154117120521
42.04614792104716,-38.936769402913484
49.920210737680094,-29.593709277976295
52.6216702166215,-27.816057015539712
